Date_Time,SnowGain,AGDTemp,AGDHumid,AGDWindSpeed,AGDWindDir,AGDWindGust,KHCRPress,KHCRTemp,KHCRHumid,KHCRWind,KHCRCloud3,KHCRCloud1,KHCRCloud2,KHCRVis,F8379Press,F8379Temp,F8379Humid,F8379Wind,KU42Press,KU42Temp,KU42Humidity,KU42Wind,KU42Cloud3,KU42Cloud1,KU42Cloud2,KU42Vis,KPVUPress,KPVUTemp,KPVUHumid,KPVUWind,KPVUCloud3,KPVUCloud1,KPVUCloud2,KPVUVis,KSLCPress,KSLCTemp,KSLCHumid,KSLCWind,KSLCCloud3,KSLCCloud1,KSLCCloud2,KSLCVis
2022-12-01 15:00:00+00:00,0.4,31.275,40.77666666666667,23.126666666666665,241.35,51.14,29.793333333333333,31.4,51.96,2.3000000000000003,1.0,1.0,1.0,10.0,29.77916666666667,31.83333333333333,60.91666666666666,11.581666666666663,29.745,38.39,56.650000000000006,24.745,1.0,1.0,1.0,10.0,29.815384615384616,36.12615384615385,43.573076923076925,14.42923076923077,1.0,137.45454545454547,2003.0,10.0,29.726923076923075,44.36461538461538,37.15769230769231,14.783076923076925,1.0,108.76923076923076,2303.0,10.0
2022-12-01 16:00:00+00:00,0.0,31.67,43.001666666666665,22.598333333333333,245.45,57.42,29.793333333333333,38.6,38.04,7.289999999999999,1.0,1.0,1.0,10.0,29.77583333333333,32.666666666666664,60.16666666666666,11.501666666666669,29.745,39.56,55.34,25.895,1.0,1.0,1.0,10.0,29.819230769230767,37.95384615384615,42.61,13.100769230769233,1.0,137.45454545454547,2003.0,10.0,29.712307692307693,46.70461538461538,35.745384615384616,22.307692307692307,1.0,247.46153846153845,2303.0,10.0
2022-12-01 17:00:00+00:00,0.4,31.465,42.395,15.355,188.5,45.88,29.796666666666667,41.0,30.31,13.81,1.0,401.3333333333333,1.0,10.0,29.789166666666663,34.083333333333336,57.66666666666666,11.25,29.74,40.88,52.90333333333333,29.92,1.0,1.0,1.0,10.0,29.817692307692308,42.052307692307686,35.425384615384615,10.977692307692308,1.0,126.16666666666669,2004.0,9.846153846153848,29.725384615384616,46.77384615384615,36.03923076923077,21.33153846153846,2303.0,132.53846153846155,1403.0,10.0
2022-12-01 18:00:00+00:00,0.8,30.55666666666667,45.76833333333334,17.68166666666667,231.5,46.18,29.793333333333333,41.0,31.146666666666665,12.660000000000002,1.0,1202.3333333333333,1.0,10.0,29.785,34.833333333333336,57.66666666666666,8.165833333333333,29.746666666666663,42.26,53.656666666666666,23.78333333333333,1.0,1.0,1.0,10.0,29.807692307692307,42.81384615384615,35.73769230769231,13.98692307692308,1.0,126.16666666666669,2004.0,10.0,29.72,48.3523076923077,34.16538461538461,22.75153846153846,2203.0,132.53846153846155,1402.0,10.0
2022-12-01 19:00:00+00:00,0.6,30.066666666666663,47.34166666666667,19.57333333333333,243.2,50.55,29.766666666666666,42.79999999999999,30.62,9.976666666666668,1.0,802.0,1.0,10.0,29.7625,35.916666666666664,55.583333333333336,8.25,29.72,44.3,49.876666666666665,19.94333333333333,1.0,1.0,1.0,10.0,29.782307692307693,44.28153846153846,33.39846153846154,15.49076923076923,1.0,1111.923076923077,1.0,10.0,29.694615384615386,50.526153846153846,31.10923076923077,25.584615384615383,2103.0,140.23076923076923,1403.0,10.0
2022-12-01 20:00:00+00:00,0.0,30.406666666666663,47.805,19.815,240.8,50.05,29.74,41.6,32.086666666666666,9.976666666666668,1.0,902.3333333333334,1004.0,10.0,29.73333333333333,37.0,55.66666666666666,5.8308333333333335,29.69666666666667,45.080000000000005,50.24,23.786666666666665,1.0,1.0,1.0,10.0,29.75692307692308,44.558461538461536,33.534615384615385,13.456153846153846,1.0,1148.7692307692307,1.0,10.0,29.674615384615382,51.24615384615384,30.228461538461534,25.584615384615383,2103.0,140.23076923076923,1603.0,10.0
2022-12-01 21:00:00+00:00,0.0,30.57,46.61666666666667,13.998333333333331,223.6,36.46,29.723333333333333,41.0,32.82,8.826666666666668,1.0,970.6666666666666,1.0,10.0,29.721666666666664,37.583333333333336,56.16666666666666,5.7475,29.686666666666667,45.74,50.34666666666666,20.71,1.0,1.0,1.0,10.0,29.74384615384615,44.558461538461536,33.534615384615385,9.032307692307691,1.0,957.2307692307692,1.0,10.0,29.671538461538464,51.50923076923077,29.95615384615385,21.42230769230769,2003.0,695.1538461538462,1203.0,10.0
2022-12-01 22:00:00+00:00,0.3,30.741666666666664,47.27333333333333,16.791666666666668,230.8,50.34,29.71,41.6,32.086666666666666,9.593333333333334,1.0,736.0,804.0,10.0,29.72,37.083333333333336,56.75,9.583333333333334,29.676666666666662,46.81999999999999,48.45,17.643333333333334,1.0,735.3333333333334,1.0,10.0,29.732307692307693,44.07384615384616,36.43,9.563846153846155,1.0,1037.923076923077,1153.8333333333333,9.846153846153848,29.65538461538461,51.74461538461538,29.74846153846154,23.549230769230768,1670.6666666666667,1114.3076923076924,1103.0,10.0
2022-12-01 23:00:00+00:00,0.4,30.51833333333333,49.055,20.415,238.2,55.17,29.69,41.0,32.82,12.276666666666666,1004.0,819.3333333333334,853.5,10.0,29.704166666666666,36.5,58.333333333333336,7.165833333333333,29.67,46.63999999999999,48.78,16.876666666666665,1.0,1102.6666666666667,1.0,10.0,29.71923076923077,44.83538461538462,35.183846153846154,11.244615384615384,1.0,1111.6923076923076,1.0,10.0,29.64307692307693,51.73076923076923,30.13769230769231,20.091538461538462,1203.0,988.9230769230768,1003.0,10.0
2022-12-02 00:00:00+00:00,0.2999999999999999,30.231666666666666,51.38333333333333,21.541666666666668,239.5,56.55,29.69333333333333,41.0,32.82,9.973333333333334,1.0,936.3333333333334,1153.0,10.0,29.700833333333332,36.25,59.25,10.081666666666669,29.673333333333336,46.16,49.43,18.41,1.0,1136.3333333333333,1.0,10.0,29.714615384615385,42.57846153846154,39.635384615384616,7.083846153846154,1.0,1118.076923076923,1.0,10.0,29.638461538461534,51.53692307692308,30.874615384615385,20.534615384615385,1553.5,988.2307692307692,1070.0,10.0
2022-12-02 01:00:00+00:00,0.0,29.743333333333336,52.92666666666667,19.905,240.05,47.63,29.7,40.4,36.36666666666667,9.21,1.0,802.6666666666666,1037.0,10.0,29.69833333333333,38.333333333333336,55.91666666666666,11.25,29.673333333333336,46.34,49.21333333333333,19.176666666666662,1.0,1104.0,1.0,10.0,29.72307692307692,43.02153846153846,38.97538461538461,3.0969230769230767,1.0,1061.2307692307693,1104.0,10.0,29.62769230769231,51.190769230769234,31.61,22.306153846153848,1.0,1072.2307692307693,1203.6,10.0
2022-12-02 02:00:00+00:00,0.3,28.551666666666662,60.13166666666667,12.95,210.7,45.95,29.706666666666667,41.0,37.50333333333333,6.5200000000000005,1.0,626.6666666666666,704.0,10.0,29.701666666666668,39.083333333333336,57.833333333333336,13.415833333333332,29.663333333333338,46.46,49.72,19.180000000000003,1.0,1070.6666666666667,1.0,10.0,29.72307692307692,45.54153846153846,34.97615384615385,6.993846153846154,1.0,977.0769230769232,1.0,10.0,29.61769230769231,51.356923076923074,32.38461538461539,27.177692307692308,1.0,1011.3846153846154,1104.0,10.0
2022-12-02 03:00:00+00:00,1.0,27.21,70.89833333333333,15.4,222.9,44.86,29.71,38.0,56.443333333333335,6.523333333333333,570.6666666666666,318.6666666666667,385.6666666666667,9.0,29.695833333333336,37.41666666666666,64.25,12.915833333333332,29.65333333333333,45.8,51.60666666666666,23.4,1.0,1104.0,1.0,10.0,29.714615384615385,46.856923076923074,36.07769230769231,10.27,1.0,942.7692307692308,954.0,10.0,29.604615384615386,50.66461538461538,34.40538461538461,29.12384615384616,1.0,1092.6153846153843,1104.0,9.76923076923077
2022-12-02 04:00:00+00:00,1.4,24.721666666666664,90.11666666666667,18.945,235.4,45.58,29.7,36.8,66.25,8.056666666666667,477.3333333333333,202.33333333333331,316.0,10.0,29.69272727272727,32.27272727272727,86.9090909090909,5.633636363636364,29.626666666666665,46.04,51.89666666666667,28.386666666666667,1.0,1104.0,1.0,10.0,29.693076923076923,46.441538461538464,41.53615384615385,22.75076923076923,1.0,851.0,968.2857142857144,10.0,29.588461538461537,50.0,37.00923076923077,31.424615384615382,1.0,1126.1538461538462,1203.0,10.0
2022-12-02 05:00:00+00:00,2.0,24.906666666666663,90.58333333333331,17.106666666666666,239.1,40.04,29.673333333333336,36.2,71.40666666666667,6.903333333333333,520.6666666666666,232.0,369.6666666666667,9.0,29.67916666666667,31.5,93.83333333333331,7.080000000000001,29.62,45.620000000000005,53.64666666666667,26.47,1.0,1137.0,1.0,10.0,29.67230769230769,45.87384615384615,43.308461538461536,22.30692307692308,1.0,1046.1538461538462,1103.0,10.0,29.571538461538463,49.11384615384616,38.551538461538456,29.743076923076924,1.0,1057.1538461538462,1336.3333333333333,10.0
2022-12-02 06:00:00+00:00,2.7,24.151666666666667,93.71666666666664,19.57166666666667,232.05,40.77,29.656666666666663,33.8,84.43333333333334,6.903333333333333,377.3333333333333,162.66666666666666,283.0,6.333333333333333,29.661666666666665,32.333333333333336,90.08333333333331,8.25,29.606666666666666,45.56,55.77666666666666,26.47,1.0,1103.0,1203.0,10.0,29.660769230769237,45.59692307692308,43.76846153846154,24.786153846153848,1.0,1011.1538461538462,1137.0,10.0,29.56,48.643076923076926,40.08384615384615,27.70846153846154,1.0,1042.6923076923076,1404.0,10.0
2022-12-02 07:00:00+00:00,0.9000000000000004,24.09166666666667,94.68333333333334,26.27,239.85,52.82,29.63,38.0,65.76,11.89,670.6666666666666,339.0,472.6666666666667,9.0,29.63083333333333,34.75,79.08333333333333,13.333333333333334,29.593333333333334,44.96,58.46666666666667,24.933333333333334,1.0,1170.3333333333333,1.0,10.0,29.67,44.97384615384616,46.060769230769225,18.145384615384614,1.0,1142.4615384615386,1.0,10.0,29.553846153846152,48.83692307692308,41.427692307692304,28.06230769230769,1.0,779.7692307692307,1.0,10.0
2022-12-02 08:00:00+00:00,1.7999999999999998,24.276666666666667,93.25,33.74666666666666,241.5,67.08,29.596666666666668,39.8,55.04333333333333,21.863333333333333,504.0,376.0,513.5,9.0,29.60333333333333,35.833333333333336,74.75,17.498333333333335,29.62,45.38,59.38333333333333,19.56,1.0,936.6666666666666,904.0,10.0,29.66230769230769,45.40307692307693,47.408461538461545,23.63615384615385,1.0,1019.2307692307692,1004.0,10.0,29.60875,43.4525,57.87125,26.325,911.1428571428572,682.625,587.25,7.359375
2022-12-02 09:00:00+00:00,2.0,22.39833333333333,94.25,35.83833333333333,247.2,89.2,29.60666666666667,36.8,68.03333333333333,23.4,337.3333333333333,145.33333333333334,229.66666666666663,3.8333333333333335,29.64916666666667,31.666666666666668,88.33333333333333,11.414166666666668,29.75666666666667,29.42,100.0,26.08666666666667,1.0,73.66666666666667,254.0,0.9166666666666666,29.68307692307692,44.89076923076924,49.00076923076923,21.33230769230769,870.6666666666666,565.2307692307693,846.0,10.0,29.752857142857145,31.64,90.3442857142857,23.426428571428573,546.5,62.57142857142857,138.6,1.0178571428571428
2022-12-02 10:00:00+00:00,1.5,16.303333333333335,91.53333333333336,19.391666666666666,251.9,44.2,29.67,32.6,84.36,13.426666666666668,1.0,64.0,1.0,1.4166666666666667,29.736666666666668,25.0,98.08333333333331,8.915833333333333,29.846666666666668,27.98,100.0,9.593333333333334,1.0,54.0,1.0,0.9166666666666666,29.749375,36.3875,73.7775,20.4975,581.5,322.75,443.75,8.328125,29.83125,30.11,92.67888888888888,13.881875,1.0,74.625,101.5,0.84375
2022-12-02 11:00:00+00:00,1.599999999999999,14.331666666666663,90.51666666666668,11.621666666666668,259.2,23.67,29.72666666666667,30.8,76.21,12.276666666666666,337.3333333333333,142.0,246.33333333333331,6.666666666666667,29.813333333333333,21.75,97.0,11.25,29.903333333333336,27.14,100.0,10.743333333333332,1.0,54.0,1.0,0.9166666666666666,29.82,30.189411764705884,87.77411764705883,27.28,289.88235294117646,130.41176470588235,199.64705882352945,3.088235294117647,29.90692307692308,29.23076923076923,92.18,11.775384615384612,1.0,61.15384615384615,1.0,0.5384615384615384
2022-12-02 12:00:00+00:00,0.7,13.006666666666668,89.71666666666665,8.906666666666666,274.85,22.65,29.813333333333333,27.8,75.93333333333334,11.126666666666663,279.0,85.33333333333333,190.0,2.4166666666666665,29.863333333333333,19.5,96.16666666666669,7.166666666666667,29.94,26.36,100.0,12.276666666666666,1.0,60.66666666666666,1.0,1.0833333333333333,29.907857142857143,30.25142857142857,81.04357142857144,20.300714285714285,502.46153846153845,241.42857142857144,382.9285714285714,7.785714285714286,29.94142857142857,28.142857142857142,92.5,16.110000000000003,1.0,104.85714285714286,1.0,0.7857142857142857
2022-12-02 13:00:00+00:00,1.0,12.391666666666666,89.39999999999999,12.173333333333332,284.5,27.03,29.88,26.0,81.80333333333333,8.443333333333333,264.0,76.66666666666667,183.0,2.083333333333333,29.90333333333333,19.416666666666668,96.0,5.663333333333334,29.993333333333336,25.1,100.0,12.276666666666666,499.0,66.66666666666667,193.0,10.0,29.96764705882353,28.961176470588235,85.51352941176471,13.2,533.4117647058823,147.1764705882353,294.1764705882353,5.955882352941177,29.996875,27.21875,92.44090909090907,13.66625,674.0,241.4375,496.5,4.0625
2022-12-02 14:00:00+00:00,0.5999999999999999,11.33,88.81666666666666,14.683333333333332,262.25,34.2,29.94,26.0,77.87,6.903333333333333,628.5,322.3333333333333,510.0,8.0,29.96583333333333,19.0,94.5,6.414166666666667,30.05666666666667,24.2,100.0,8.443333333333333,687.3333333333334,192.66666666666663,409.6666666666667,10.0,30.033076923076923,28.37230769230769,86.04923076923077,16.286923076923078,829.0,574.2307692307693,742.4444444444445,10.0,30.04692307692308,25.56153846153846,88.02076923076923,7.34923076923077,823.6,485.2307692307692,635.625,9.692307692307692
2022-12-02 15:00:00+00:00,0.6000000000000001,10.235,87.38333333333333,17.290000000000003,248.2,34.34,30.00333333333333,26.600000000000005,72.00666666666667,1.5333333333333332,704.0,535.6666666666666,637.0,10.0,30.02,18.5,87.16666666666667,5.7475,30.106666666666666,23.36,100.0,3.0666666666666664,703.0,409.3333333333333,317.5,10.0,30.10153846153846,28.441538461538464,83.60769230769232,13.456153846153846,1.0,653.4615384615385,754.0,10.0,30.10214285714286,24.928571428571427,88.0942857142857,5.422142857142857,803.0,649.3571428571429,406.0,9.428571428571429
2022-12-02 16:00:00+00:00,0.0,10.613333333333332,85.06666666666666,13.89,257.85,29.3,30.063333333333333,29.6,51.86666666666667,6.523333333333333,1.0,570.3333333333334,704.0,10.0,30.0775,19.0,78.58333333333333,4.914166666666667,30.16,24.5,95.68333333333334,2.3000000000000003,1.0,737.0,1.0,10.0,30.160769230769237,28.94,83.16846153846154,13.81,1.0,638.7692307692307,653.0,10.0,30.157692307692308,26.253846153846155,86.6123076923077,1.6807692307692308,853.0,662.0769230769231,456.0,9.384615384615383
2022-12-02 17:00:00+00:00,0.0,11.091666666666669,81.29333333333334,14.071666666666667,261.65,30.24,30.12,32.0,39.92,3.45,1.0,603.3333333333334,704.0,10.0,30.131666666666664,20.75,73.0,6.495833333333334,30.21,27.02,85.46333333333332,0.0,1.0,702.3333333333334,803.5,10.0,30.213846153846152,32.36,67.33692307692307,10.183076923076923,1.0,536.0,703.5,10.0,30.20846153846154,28.87076923076923,77.31076923076922,2.123076923076923,853.0,631.3846153846154,710.2,10.0
2022-12-02 18:00:00+00:00,0.0,12.291666666666666,74.67999999999999,14.755,257.3,30.83,30.14,32.6,35.0,5.753333333333334,1.0,602.3333333333334,1.0,10.0,30.16,21.58333333333333,67.83333333333333,7.2475,30.24,28.58,75.09666666666666,0.0,1.0,803.6666666666666,1.0,10.0,30.24,33.661538461538456,52.30692307692308,9.21,1.0,511.9230769230769,753.0,10.0,30.23923076923077,32.65076923076923,67.40307692307692,1.946153846153846,828.5,422.7692307692308,611.8461538461538,10.0
2022-12-02 19:00:00+00:00,0.1999999999999999,12.86,71.59333333333333,13.928333333333333,261.85,26.96,30.166666666666668,32.0,34.0,9.21,1.0,401.6666666666667,752.0,10.0,30.18583333333333,21.666666666666668,64.75,8.5,30.25333333333333,28.58,71.27333333333333,4.6000000000000005,1.0,803.0,1.0,10.0,30.25846153846154,33.19076923076923,47.424615384615386,9.829230769230769,1.0,444.0,703.0,10.0,30.25923076923077,34.824615384615385,55.14692307692307,4.069999999999999,760.0,354.53846153846155,442.6363636363636,10.0
2022-12-02 20:00:00+00:00,0.0,12.83,68.25,16.008333333333333,244.05,26.73,30.18,32.0,32.14333333333334,6.140000000000001,1.0,1.0,1.0,10.0,30.1925,21.0,66.83333333333333,6.915,30.25333333333333,29.24,65.44,3.0666666666666664,1.0,468.3333333333333,1.0,10.0,30.26,33.81384615384615,42.79615384615385,7.7930769230769235,1.0,537.5384615384615,588.7142857142857,10.0,30.25846153846154,35.143076923076926,54.393076923076926,5.132307692307692,1.0,359.38461538461536,752.3333333333334,10.0
2022-12-02 21:00:00+00:00,0.0,14.605,63.77333333333333,6.526666666666666,235.2,15.93,30.186666666666667,32.0,30.42,2.6833333333333336,1.0,1.0,1.0,10.0,30.199166666666667,21.666666666666668,68.16666666666667,6.245833333333334,30.266666666666666,28.820000000000004,61.91,2.6833333333333336,1.0,435.3333333333333,1.0,10.0,30.26692307692308,33.81384615384615,42.52153846153846,6.906153846153846,1.0,341.84615384615387,552.0,10.0,30.267692307692307,34.24307692307692,56.676153846153845,6.108461538461539,1.0,130.23076923076923,906.0,10.0
2022-12-02 22:00:00+00:00,0.1,13.165,63.26166666666666,4.1450000000000005,242.9,11.54,30.19,31.4,36.78666666666667,1.15,1.0,1.0,1.0,10.0,30.1975,22.83333333333333,65.0,2.165833333333333,30.26,28.820000000000004,61.92333333333334,1.5333333333333332,1.0,218.0,1.0,10.0,30.27153846153846,33.81384615384615,40.01307692307693,1.4153846153846152,1.0,93.46153846153848,1.0,10.0,30.25692307692308,33.99384615384615,51.32384615384616,5.4861538461538455,1.0,78.6923076923077,1.0,10.0
2022-12-02 23:00:00+00:00,0.0999999999999998,8.845,66.065,0.8483333333333333,74.605,4.1,30.19333333333333,26.6,46.20666666666667,5.756666666666667,1.0,1.0,1.0,10.0,30.2075,19.08333333333333,70.75,1.0833333333333333,30.27333333333333,26.72,71.52666666666666,2.6833333333333336,1.0,1.0,1.0,10.0,30.27153846153846,31.986153846153847,51.41230769230769,3.54,1.0,1.0,1.0,10.0,30.271538461538466,30.670769230769228,56.36769230769231,5.93076923076923,1.0,86.38461538461539,2306.0,10.0
2022-12-03 00:00:00+00:00,0.0,5.338333333333334,70.25166666666667,1.8216666666666663,300.35,6.87,30.21666666666667,22.4,53.373333333333335,6.136666666666667,1.0,1.0,1.0,10.0,30.231666666666666,9.75,81.41666666666667,0.5833333333333334,30.28,22.52,76.96,5.756666666666667,1.0,168.0,1.0,10.0,30.286153846153848,28.095384615384617,63.98538461538462,3.7161538461538464,1.0,1.0,1.0,10.0,30.281538461538464,27.37538461538461,63.02692307692308,3.1853846153846157,1.0,178.30769230769232,1.0,10.0
2022-12-03 01:00:00+00:00,0.3,4.588333333333334,68.61833333333333,2.045,70.595,5.91,30.23333333333333,15.199999999999998,61.72,3.45,1.0,1.0,1.0,10.0,30.2425,5.916666666666667,87.91666666666667,0.6666666666666666,30.28333333333333,18.26,86.65666666666668,0.0,1.0,1.0,1.0,10.0,30.29230769230769,26.558461538461536,71.40846153846154,2.92,1.0,1.0,1.0,10.0,30.287692307692307,27.59692307692308,63.20846153846154,0.2653846153846154,1.0,355.61538461538464,1.0,10.0
2022-12-03 02:00:00+00:00,0.3,6.161666666666666,56.315,2.365,67.35,6.43,30.24333333333333,12.2,68.40333333333332,1.15,1.0,1.0,1.0,10.0,30.2475,3.75,89.33333333333333,0.1666666666666666,30.290000000000003,17.06,89.04333333333334,0.0,1.0,1.0,1.0,10.0,30.29692307692308,23.636923076923075,71.46384615384615,5.754615384615385,1.0,1.0,1.0,10.0,30.287692307692307,25.893846153846155,71.36999999999999,0.2653846153846154,1.0,355.0,1.0,10.0
2022-12-03 03:00:00+00:00,0.4,7.558333333333334,49.19833333333333,3.6666666666666665,68.975,7.31,30.263333333333332,8.0,71.74,0.0,1.0,1.0,1.0,10.0,30.269166666666667,2.1666666666666665,89.5,0.4166666666666667,30.30333333333333,19.82,86.78333333333335,0.0,1.0,1.0,1.0,10.0,30.30538461538461,22.72307692307692,71.91307692307693,1.4153846153846152,1.0,1.0,1.0,10.0,30.306153846153848,23.553846153846152,75.62923076923077,0.7961538461538462,1.0,339.61538461538464,1.0,10.0
2022-12-03 04:00:00+00:00,0.0,8.058333333333334,45.84833333333333,4.168333333333333,69.86500000000001,7.38,30.27,7.399999999999999,71.67,0.0,1.0,1.0,1.0,10.0,30.28,0.75,88.08333333333333,0.5,30.31,18.62,86.68333333333334,4.22,1.0,1.0,1.0,10.0,30.31230769230769,22.086153846153845,69.21384615384615,2.3,1.0,1.0,1.0,10.0,30.31,22.69538461538462,80.11692307692307,5.042307692307692,1.0,294.0769230769231,2303.0,10.0
2022-12-03 05:00:00+00:00,0.0,8.943333333333333,44.20166666666666,3.6016666666666666,69.655,8.4,30.27,8.0,75.95666666666666,3.0666666666666664,1.0,1.0,1.0,10.0,30.29090909090909,-0.0909090909090909,87.81818181818181,0.0,30.320000000000004,18.5,85.09666666666666,6.906666666666666,1.0,1.0,1.0,10.0,30.32923076923077,20.964615384615385,73.70615384615384,2.565384615384616,1.0,1.0,1.0,10.0,30.317692307692308,21.64307692307693,78.26692307692308,2.477692307692308,1.0,278.6923076923077,2203.0,10.0
2022-12-03 06:00:00+00:00,0.8,10.751666666666663,39.98166666666666,3.9933333333333336,70.82,7.59,30.27,6.2,75.75666666666666,1.15,1.0,1.0,1.0,10.0,30.2975,-0.8333333333333334,87.5,0.0,30.31,19.64,83.20666666666666,5.37,1.0,1.0,1.0,10.0,30.33,21.186153846153847,73.2046153846154,1.6807692307692308,1.0,1.0,1.0,10.0,30.31076923076923,22.64,74.48307692307694,6.107692307692308,1.0,308.84615384615387,1.0,10.0
